Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
16,,Class 1,400 Meter Dash,Event 25,51.63A,Boys,11,2017-01-14,Jaaa Puma Development Meet,Romel Plummer,3,Kingston College,,,Kingston College
18,,Class 1,400 Meter Dash,Event 25,51.81A,Boys,12,2017-01-14,Jaaa Puma Development Meet,Jean Marc Smith,4,Kingston College,,,Kingston College
17,,Class 1,400 Meter Dash,Event 25,51.97B,Boys,18,2017-01-14,Jaaa Puma Development Meet,Tyreke Bryan,5,Kingston College,,,Kingston College
18,,Class 1,400 Meter Dash,Event 25,52.00B,Boys,4,2017-01-14,Jaaa Puma Development Meet,Orlando Fisher,6,Rusea's High,,,Ruseas High
16,,Class 1,400 Meter Dash,Event 25,52.31B,Boys,2,2017-01-14,Jaaa Puma Development Meet,Rashaun Stewart,7,Rusea's High,,,Ruseas High
18,,Class 1,400 Meter Dash,Event 25,52.58B,Boys,7,2017-01-14,Jaaa Puma Development Meet,Carey Mcleod,8,Kingston College,,,Kingston College
15,,Class 1,400 Meter Dash,Event 25,52.62B,Boys,3,2017-01-14,Jaaa Puma Development Meet,Ramaine Haffenden,9,Holmwood Technical High,,,Holmwood Tec
18,,Class 1,400 Meter Dash,Event 25,52.64B,Boys,6,2017-01-14,Jaaa Puma Development Meet,Leon Gordon,10,Rusea's High,,,Ruseas High
17,,Class 1,400 Meter Dash,Event 25,52.65B,Boys,16,2017-01-14,Jaaa Puma Development Meet,Chemar Marshall,11,Kingston College,,,Kingston College
,,Class 1,400 Meter Dash,Event 25,52.69B,Boys,14,2017-01-14,Jaaa Puma Development Meet,Shadane Chambers,12,Petersfield High,,,Petersfield
16,,Class 1,400 Meter Dash,Event 25,52.93B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Amechie Allen,13,Greater Portmore,,,Grt Portmore
16,,Class 1,400 Meter Dash,Event 25,52.93B,Boys,13,2017-01-14,Jaaa Puma Development Meet,Ashane Beckford,13,Glenmuir High,,,Glenmuir
16,,Class 1,400 Meter Dash,Event 25,53.03B,Boys,2,2017-01-14,Jaaa Puma Development Meet,Devitto Davey,15,Holmwood Technical High,,,Holmwood Tec
16,,Class 1,400 Meter Dash,Event 25,53.15B,Boys,8,2017-01-14,Jaaa Puma Development Meet,Daniel Brown,16,edwin allen boys,,,edwin allen boys
18,,Class 1,400 Meter Dash,Event 25,53.16B,Boys,4,2017-01-14,Jaaa Puma Development Meet,Damar Ranking,17,Garvey Maceo High,,,Garvey Maceo
19,,Class 1,400 Meter Dash,Event 25,53.24B,Boys,5,2017-01-14,Jaaa Puma Development Meet,Orane Titus,18,Maggotty High School,,,Maggotty
17,,Class 1,400 Meter Dash,Event 25,53.30B,Boys,13,2017-01-14,Jaaa Puma Development Meet,Colin Rowe,19,Kingston College,,,Kingston College
17,,Class 1,400 Meter Dash,Event 25,53.30B,Boys,7,2017-01-14,Jaaa Puma Development Meet,Ricardo Henry,19,Manchester High,,,Manchester High
18,,Class 1,400 Meter Dash,Event 25,53.36B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Devaughn Ellington,21,Petersfield High,,,Petersfield
17,,Class 1,400 Meter Dash,Event 25,53.41B,Boys,17,2017-01-14,Jaaa Puma Development Meet,Jerome Croll,22,Green Island High,,,Green Island
16,,Class 1,400 Meter Dash,Event 25,53.43B,Boys,11,2017-01-14,Jaaa Puma Development Meet,Javed Jones,23,B. B. Coke High,,,B B Coke
17,,Class 1,400 Meter Dash,Event 25,53.44B,Boys,7,2017-01-14,Jaaa Puma Development Meet,Joseph Mckenzie,24,Garvey Maceo High,,,Garvey Maceo
,,Class 1,400 Meter Dash,Event 25,53.58B,Boys,15,2017-01-14,Jaaa Puma Development Meet,Rod Stewart,25,Petersfield High,,,Petersfield
17,,Class 1,400 Meter Dash,Event 25,53.71B,Boys,17,2017-01-14,Jaaa Puma Development Meet,Martin Gardner,26,Pembrook Hall High,,,Pembroke Hall
18,,Class 1,400 Meter Dash,Event 25,53.89,Boys,1,2017-01-14,Jaaa Puma Development Meet,Alshaine Waite,27,Holmwood Technical High,,,Holmwood Tec
17,,Class 1,400 Meter Dash,Event 25,54.01,Boys,5,2017-01-14,Jaaa Puma Development Meet,Radcliffe Burrell,28,Rhodes Hall High,,,Rhodes Hall
16,,Class 1,400 Meter Dash,Event 25,54.03,Boys,6,2017-01-14,Jaaa Puma Development Meet,Patrick Chamberlain,29,Garvey Maceo High,,,Garvey Maceo
17,,Class 1,400 Meter Dash,Event 25,54.05,Boys,11,2017-01-14,Jaaa Puma Development Meet,Kristoff Walters,30,lacovia high,,,lacovia high
16,,Class 1,400 Meter Dash,Event 25,54.06,Boys,9,2017-01-14,Jaaa Puma Development Meet,Richard Martin,31,Kingston College,,,Kingston College
17,,Class 1,400 Meter Dash,Event 25,54.13,Boys,10,2017-01-14,Jaaa Puma Development Meet,Odain Mcpherson,32,Greater Portmore,,,Grt Portmore
17,,Class 1,400 Meter Dash,Event 25,54.24,Boys,17,2017-01-14,Jaaa Puma Development Meet,Raheem Mclaughlin,33,Kingston College,,,Kingston College
16,,Class 1,400 Meter Dash,Event 25,54.26,Boys,10,2017-01-14,Jaaa Puma Development Meet,Xavya Morgan,34,Rhodes Hall High,,,Rhodes Hall
16,,Class 1,400 Meter Dash,Event 25,54.30,Boys,10,2017-01-14,Jaaa Puma Development Meet,Terrol Wilson,35,Kingston College,,,Kingston College
16,,Class 1,400 Meter Dash,Event 25,54.35,Boys,11,2017-01-14,Jaaa Puma Development Meet,Maurice Thompson,36,Papine High,,,Papine High School
17,,Class 1,400 Meter Dash,Event 25,54.38,Boys,10,2017-01-14,Jaaa Puma Development Meet,Gary Blake,37,B. B. Coke High,,,B B Coke
16,,Class 1,400 Meter Dash,Event 25,54.49,Boys,12,2017-01-14,Jaaa Puma Development Meet,Calvaton Reid,38,edwin allen boys,,,edwin allen boys
18,,Class 1,400 Meter Dash,Event 25,54.55,Boys,4,2017-01-14,Jaaa Puma Development Meet,Kadrian Goldson,39,Maggotty High School,,,Maggotty
16,,Class 1,400 Meter Dash,Event 25,54.59,Boys,6,2017-01-14,Jaaa Puma Development Meet,Tahjay Graham,40,Winston Jones High,,,Winston Jones High
16,,Class 1,400 Meter Dash,Event 25,54.66,Boys,14,2017-01-14,Jaaa Puma Development Meet,John-Christoff Pringle,41,Ardenne High,,,Ardenne High School
18,,Class 1,400 Meter Dash,Event 25,54.70,Boys,2,2017-01-14,Jaaa Puma Development Meet,Nicoy Williams,42,Green Island High,,,Green Island
18,,Class 1,400 Meter Dash,Event 25,54.71,Boys,15,2017-01-14,Jaaa Puma Development Meet,Devon Smith,43,Kingston College,,,Kingston College
18,,Class 1,400 Meter Dash,Event 25,54.74,Boys,5,2017-01-14,Jaaa Puma Development Meet,Dwayne Reid,44,May Day High,,,May Day High
17,,Class 1,400 Meter Dash,Event 25,54.75,Boys,16,2017-01-14,Jaaa Puma Development Meet,Renford Carty,45,Central High,,,Central High
,,Class 1,400 Meter Dash,Event 25,54.83,Boys,10,2017-01-14,Jaaa Puma Development Meet,Douglas James,46,Petersfield High,,,Petersfield
16,,Class 1,400 Meter Dash,Event 25,54.89,Boys,14,2017-01-14,Jaaa Puma Development Meet,David Powell,47,Holmwood Technical High,,,Holmwood Tec
17,,Class 1,400 Meter Dash,Event 25,54.98,Boys,13,2017-01-14,Jaaa Puma Development Meet,Shamar Jones,48,Greater Portmore,,,Grt Portmore
18,,Class 1,400 Meter Dash,Event 25,55.01,Boys,15,2017-01-14,Jaaa Puma Development Meet,Ronaldo Ferguson,49,Kingston College,,,Kingston College
18,,Class 1,400 Meter Dash,Event 25,55.10,Boys,1,2017-01-14,Jaaa Puma Development Meet,Ackeen Colley,50,Rusea's High,,,Ruseas High
17,,Class 1,400 Meter Dash,Event 25,55.13,Boys,6,2017-01-14,Jaaa Puma Development Meet,Chris-Junior Coleman,51,Manchester High,,,Manchester High
16,,Class 1,400 Meter Dash,Event 25,55.14,Boys,3,2017-01-14,Jaaa Puma Development Meet,Donovon Bruce,52,Rusea's High,,,Ruseas High
17,,Class 1,400 Meter Dash,Event 25,55.14,Boys,5,2017-01-14,Jaaa Puma Development Meet,Robert Pryce,53,Garvey Maceo High,,,Garvey Maceo
17,,Class 1,400 Meter Dash,Event 25,55.14,Boys,15,2017-01-14,Jaaa Puma Development Meet,Fitzroy Jones,54,Manchester High,,,Manchester High
16,,Class 1,400 Meter Dash,Event 25,55.18,Boys,5,2017-01-14,Jaaa Puma Development Meet,Ajahni Mcneil,55,Manchester High,,,Manchester High
18,,Class 1,400 Meter Dash,Event 25,55.18,Boys,4,2017-01-14,Jaaa Puma Development Meet,Jordon Ashman,56,Manchester High,,,Manchester High
16,,Class 1,400 Meter Dash,Event 25,55.19,Boys,18,2017-01-14,Jaaa Puma Development Meet,Onar Morgan,57,Waterford High School,,,Waterford
16,,Class 1,400 Meter Dash,Event 25,55.20,Boys,2,2017-01-14,Jaaa Puma Development Meet,Yashawn Hamilton,58,Kingston College,,,Kingston College
16,,Class 1,400 Meter Dash,Event 25,55.20,Boys,2,2017-01-14,Jaaa Puma Development Meet,Nickquien Chambers,58,Mona High,,,Mona High School
17,,Class 1,400 Meter Dash,Event 25,55.31,Boys,10,2017-01-14,Jaaa Puma Development Meet,D'Mitre Wilson,60,Papine High,,,Papine High School
18,,Class 1,400 Meter Dash,Event 25,55.35,Boys,11,2017-01-14,Jaaa Puma Development Meet,Olando Mclean,61,Rhodes Hall High,,,Rhodes Hall
17,,Class 1,400 Meter Dash,Event 25,55.55,Boys,9,2017-01-14,Jaaa Puma Development Meet,Matthew Mcleod,62,edwin allen boys,,,edwin allen boys
16,,Class 1,400 Meter Dash,Event 25,55.68,Boys,14,2017-01-14,Jaaa Puma Development Meet,Shamar Whyte,63,Manchester High,,,Manchester High
17,,Class 1,400 Meter Dash,Event 25,55.68,Boys,13,2017-01-14,Jaaa Puma Development Meet,Jamel Jackson,64,edwin allen boys,,,edwin allen boys
18,,Class 1,400 Meter Dash,Event 25,55.69,Boys,6,2017-01-14,Jaaa Puma Development Meet,Romario Mitchell,65,Maggotty High School,,,Maggotty
16,,Class 1,400 Meter Dash,Event 25,56.00,Boys,7,2017-01-14,Jaaa Puma Development Meet,Davonne Morgan,66,Dinthill Technical High,,,Dinthill Tec
17,,Class 1,400 Meter Dash,Event 25,56.02,Boys,4,2017-01-14,Jaaa Puma Development Meet,Ranaldo Smith,67,Rhodes Hall High,,,Rhodes Hall
16,,Class 1,400 Meter Dash,Event 25,56.03,Boys,17,2017-01-14,Jaaa Puma Development Meet,Romario Harmer,68,Cross Keys High,,,Cross Keys High
,,Class 1,400 Meter Dash,Event 25,56.17,Boys,8,2017-01-14,Jaaa Puma Development Meet,Romar Scott,69,Petersfield High,,,Petersfield
16,,Class 1,400 Meter Dash,Event 25,56.17,Boys,16,2017-01-14,Jaaa Puma Development Meet,Peter Leing,70,Tacius Golding High,,,Tacius Golding
18,,Class 1,400 Meter Dash,Event 25,56.18,Boys,12,2017-01-14,Jaaa Puma Development Meet,Romaine Gabbidon,71,William Knibb Memorial High,,,William knibb
17,,Class 1,400 Meter Dash,Event 25,56.28,Boys,3,2017-01-14,Jaaa Puma Development Meet,Denve Gooden,72,Tivoli Gardens High,,,Tivoli
16,,Class 1,400 Meter Dash,Event 25,56.32,Boys,18,2017-01-14,Jaaa Puma Development Meet,Tyrie Alexander,73,Cedric Titus,,,Cedric Titus
16,,Class 1,400 Meter Dash,Event 25,56.43,Boys,5,2017-01-14,Jaaa Puma Development Meet,Lamar Johnson,74,Winston Jones High,,,Winston Jones High
16,,Class 1,400 Meter Dash,Event 25,56.51,Boys,16,2017-01-14,Jaaa Puma Development Meet,Akeem Miller,75,Knox College,,,Knox College
17,,Class 1,400 Meter Dash,Event 25,56.57,Boys,1,2017-01-14,Jaaa Puma Development Meet,Allix Armstrong,76,Mona High,,,Mona High School
,,Class 1,400 Meter Dash,Event 25,56.59,Boys,7,2017-01-14,Jaaa Puma Development Meet,Tyrece Herbert,77,Petersfield High,,,Petersfield
17,,Class 1,400 Meter Dash,Event 25,56.63,Boys,6,2017-01-14,Jaaa Puma Development Meet,Maneesh Vassell,78,Rhodes Hall High,,,Rhodes Hall
17,,Class 1,400 Meter Dash,Event 25,56.75,Boys,16,2017-01-14,Jaaa Puma Development Meet,Javonnie Myers,79,Kingston College,,,Kingston College
16,,Class 1,400 Meter Dash,Event 25,56.80,Boys,12,2017-01-14,Jaaa Puma Development Meet,Keno Johnson,80,Albert Town High,,,Albert Town
17,,Class 1,400 Meter Dash,Event 25,56.84,Boys,14,2017-01-14,Jaaa Puma Development Meet,Lance Muir,81,KTHS,,,KTHS
17,,Class 1,400 Meter Dash,Event 25,57.05,Boys,12,2017-01-14,Jaaa Puma Development Meet,Dean Brown,82,Glenmuir High,,,Glenmuir
17,,Class 1,400 Meter Dash,Event 25,57.19,Boys,8,2017-01-14,Jaaa Puma Development Meet,Alexander France,83,Garvey Maceo High,,,Garvey Maceo
18,,Class 1,400 Meter Dash,Event 25,57.26,Boys,14,2017-01-14,Jaaa Puma Development Meet,Alicks Davis,84,William Knibb Memorial High,,,William knibb
16,,Class 1,400 Meter Dash,Event 25,57.30,Boys,2,2017-01-14,Jaaa Puma Development Meet,Jamor Morris,85,St. James High,,,St James High
,,Class 1,400 Meter Dash,Event 25,57.44,Boys,18,2017-01-14,Jaaa Puma Development Meet,Liandre Ricketts,86,Belair High,,,Belair High School
18,,Class 1,400 Meter Dash,Event 25,57.50,Boys,10,2017-01-14,Jaaa Puma Development Meet,Tajshae Wilson,87,Bellefield High,,,Bellefield
18,,Class 1,400 Meter Dash,Event 25,57.54,Boys,8,2017-01-14,Jaaa Puma Development Meet,Alex Crawford,88,Manchester High,,,Manchester High
,,Class 1,400 Meter Dash,Event 25,57.77,Boys,11,2017-01-14,Jaaa Puma Development Meet,Malik Garrick,89,Petersfield High,,,Petersfield
17,,Class 1,400 Meter Dash,Event 25,58.05,Boys,8,2017-01-14,Jaaa Puma Development Meet,Brandon Gazardo,90,Dinthill Technical High,,,Dinthill Tec
17,,Class 1,400 Meter Dash,Event 25,58.38,Boys,6,2017-01-14,Jaaa Puma Development Meet,Brandon-Lee Thompson,91,May Day High,,,May Day High
16,,Class 1,400 Meter Dash,Event 25,58.39,Boys,13,2017-01-14,Jaaa Puma Development Meet,Kedon Dailey,92,Albert Town High,,,Albert Town
,,Class 1,400 Meter Dash,Event 25,58.40,Boys,16,2017-01-14,Jaaa Puma Development Meet,Dovain Brown,93,Petersfield High,,,Petersfield
18,,Class 1,400 Meter Dash,Event 25,58.52,Boys,9,2017-01-14,Jaaa Puma Development Meet,Oshane Smith,94,Petersfield High,,,Petersfield
17,,Class 1,400 Meter Dash,Event 25,58.54,Boys,9,2017-01-14,Jaaa Puma Development Meet,Stefan Ennis,95,Dinthill Technical High,,,Dinthill Tec
16,,Class 1,400 Meter Dash,Event 25,58.59,Boys,2,2017-01-14,Jaaa Puma Development Meet,Andre Mcleod,96,Tivoli Gardens High,,,Tivoli
17,,Class 1,400 Meter Dash,Event 25,58.68,Boys,3,2017-01-14,Jaaa Puma Development Meet,Kyle Scott,97,Green Island High,,,Green Island
16,,Class 1,400 Meter Dash,Event 25,58.94,Boys,10,2017-01-14,Jaaa Puma Development Meet,Romar Jones,98,lacovia high,,,lacovia high
17,,Class 1,400 Meter Dash,Event 25,59.04,Boys,9,2017-01-14,Jaaa Puma Development Meet,Joel Green,99,Bellefield High,,,Bellefield
18,,Class 1,400 Meter Dash,Event 25,59.17,Boys,4,2017-01-14,Jaaa Puma Development Meet,Shaquille Miller,100,Winston Jones High,,,Winston Jones High
,,Class 1,400 Meter Dash,Event 25,59.60,Boys,13,2017-01-14,Jaaa Puma Development Meet,Sean-Dee Porter,101,Petersfield High,,,Petersfield
16,,Class 1,400 Meter Dash,Event 25,59.73,Boys,7,2017-01-14,Jaaa Puma Development Meet,Derome Brown,102,edwin allen boys,,,edwin allen boys
16,,Class 1,400 Meter Dash,Event 25,59.81,Boys,3,2017-01-14,Jaaa Puma Development Meet,Lloyd Facey Jr.,103,Mona High,,,Mona High School
17,,Class 1,400 Meter Dash,Event 25,1:00.17,Boys,11,2017-01-14,Jaaa Puma Development Meet,Rojae Campbell,104,Bellefield High,,,Bellefield
16,,Class 1,400 Meter Dash,Event 25,1:00.37,Boys,11,2017-01-14,Jaaa Puma Development Meet,Shane Pitter,105,Greater Portmore,,,Grt Portmore
16,,Class 1,400 Meter Dash,Event 25,1:00.43,Boys,1,2017-01-14,Jaaa Puma Development Meet,Alex Ferguson,106,St. James High,,,St James High
16,,Class 1,400 Meter Dash,Event 25,1:00.44,Boys,7,2017-01-14,Jaaa Puma Development Meet,Naseve Brooks,107,Vere Technical High,,,Vere Tech
16,,Class 1,400 Meter Dash,Event 25,1:00.79,Boys,1,2017-01-14,Jaaa Puma Development Meet,Shakwon Coke,108,Kingston College,,,Kingston College
18,,Class 1,400 Meter Dash,Event 25,1:01.18,Boys,16,2017-01-14,Jaaa Puma Development Meet,Timothi Mcmaster,109,Hydel Group of Schools,,,Hydel High School
18,,Class 1,400 Meter Dash,Event 25,1:01.32,Boys,8,2017-01-14,Jaaa Puma Development Meet,Adrian Baily,110,Bellefield High,,,Bellefield
16,,Class 1,400 Meter Dash,Event 25,1:01.53,Boys,1,2017-01-14,Jaaa Puma Development Meet,Ceomar Russell,111,Irwin High,,,Irwin High School
18,,Class 1,400 Meter Dash,Event 25,1:01.56,Boys,18,2017-01-14,Jaaa Puma Development Meet,Sheldon Bucknor,112,Lewisville High,,,Lewisville High
16,,Class 1,400 Meter Dash,Event 25,1:01.62,Boys,15,2017-01-14,Jaaa Puma Development Meet,Cladius Samuels,113,May Day High,,,May Day High
17,,Class 1,400 Meter Dash,Event 25,1:02.00,Boys,3,2017-01-14,Jaaa Puma Development Meet,John Michael Davis,114,Kingston College,,,Kingston College
,,Class 1,400 Meter Dash,Event 25,1:02.22,Boys,15,2017-01-14,Jaaa Puma Development Meet,Mikel Brown,115,Petersfield High,,,Petersfield
18,,Class 1,400 Meter Dash,Event 25,1:02.72,Boys,13,2017-01-14,Jaaa Puma Development Meet,Dovoy Brown,116,Garvey Maceo High,,,Garvey Maceo
16,,Class 1,400 Meter Dash,Event 25,1:02.85,Boys,3,2017-01-14,Jaaa Puma Development Meet,Elidemire Clarke,117,St. James High,,,St James High
16,,Class 1,400 Meter Dash,Event 25,1:04.01,Boys,9,2017-01-14,Jaaa Puma Development Meet,Kamala Sahadath,118,Garvey Maceo High,,,Garvey Maceo
16,,Class 1,400 Meter Dash,Event 25,1:04.83,Boys,8,2017-01-14,Jaaa Puma Development Meet,Laquaine Hurd,119,Dinthill Technical High,,,Dinthill Tec
16,,Class 1,400 Meter Dash,Event 25,1:05.2h,Boys,4,2017-01-14,Jaaa Puma Development Meet,Rashane Mcpherson,120,May Day High,,,May Day High
16,,Class 1,400 Meter Dash,Event 25,1:05.79,Boys,14,2017-01-14,Jaaa Puma Development Meet,Dave Black,121,Mavis Bank High,,,Mavis Bank High
16,,Class 1,400 Meter Dash,Event 25,1:07.4h,Boys,1,2017-01-14,Jaaa Puma Development Meet,Chip-Ace Goodison,122,Green Island High,,,Green Island
17,,Class 1,400 Meter Dash,Event 25,1:07.87,Boys,3,2017-01-14,Jaaa Puma Development Meet,Kason Murray,123,Irwin High,,,Irwin High School
17,,Class 1,400 Meter Dash,Event 25,1:07.96,Boys,13,2017-01-14,Jaaa Puma Development Meet,Shemar Jones,124,Bellefield High,,,Bellefield
16,,Class 1,400 Meter Dash,Event 25,1:15.50,Boys,15,2017-01-14,Jaaa Puma Development Meet,Lloyd Cordwell,125,Mavis Bank High,,,Mavis Bank High
16,,Class 1,400 Meter Dash,Event 25,NT,Boys,1,2017-01-14,Jaaa Puma Development Meet,Howard Barton,--,Tivoli Gardens High,,,Tivoli
16,,Class 1,400 Meter Dash,Event 25,NT,Boys,5,2017-01-14,Jaaa Puma Development Meet,Jaydon Gayle,--,Newell High,,,Newell High School
16,,Class 1,400 Meter Dash,Event 25,NT,Boys,2,2017-01-14,Jaaa Puma Development Meet,Daneil Ellis,--,Irwin High,,,Irwin High School
16,,Class 1,400 Meter Dash,Event 25,NT,Boys,4,2017-01-14,Jaaa Puma Development Meet,Shavon Robinson,--,Newell High,,,Newell High School
18,,Class 1,400 Meter Dash,Event 25,NT,Boys,7,2017-01-14,Jaaa Puma Development Meet,Romar Mundle,--,Bellefield High,,,Bellefield
18,,Class 1,400 Meter Dash,Event 25,DNF,Boys,9,2017-01-14,Jaaa Puma Development Meet,Richard Dixon,--,Dinthill Technical High,,,Dinthill Tec
18,,Class 1,400 Meter Dash,Event 25,DNF,Boys,9,2017-01-14,Jaaa Puma Development Meet,Orain Malcom,--,Manchester High,,,Manchester High
16,,Class 1,400 Meter Dash,Event 25,DNF,Boys,12,2017-01-14,Jaaa Puma Development Meet,Akeem Tomlin,--,Bellefield High,,,Bellefield
16,,Class 1,400 Meter Dash,Event 25,DNF,Boys,15,2017-01-14,Jaaa Puma Development Meet,Selvin Stewart,--,St. James High,,,St James High
17,,Class 1,400 Meter Dash,Event 25,DNF,Boys,17,2017-01-14,Jaaa Puma Development Meet,Arthur Crew,--,Herbert Morrison,,,Herbert Morr
16,,Class 1,400 Meter Dash,Event 25,DNF,Boys,16,2017-01-14,Jaaa Puma Development Meet,Rovane Williams,--,Rhodes Hall High,,,Rhodes Hall
,,Open,400 Meter Dash,Event 26,1:02.05,Women,None,2017-01-14,Jaaa Puma Development Meet,Rene Medley,1,GC Foster College,,,GC Foster College
,,Open,400 Meter Dash,Event 26,1:02.30,Women,None,2017-01-14,Jaaa Puma Development Meet,Candace Newman,2,UTECH Track,,,Utec
21,,Open,400 Meter Dash,Event 26,1:06.00,Women,None,2017-01-14,Jaaa Puma Development Meet,Anna-Kay Vaughn,3,Church Teachers,,,Church Teachers
21,,Open,400 Meter Dash,Event 26,1:08.52,Women,None,2017-01-14,Jaaa Puma Development Meet,Ricalia Maitland,4,Church Teachers,,,Church Teachers
,,Open,400 Meter Dash,Event 27,51.06,Men,1,2017-01-14,Jaaa Puma Development Meet,Collin King,1,GC Foster College,,,GC Foster College
,,Open,400 Meter Dash,Event 27,51.26,Men,2,2017-01-14,Jaaa Puma Development Meet,Vashan Grant,2,GC Foster College,,,GC Foster College
,,Open,400 Meter Dash,Event 27,51.91,Men,1,2017-01-14,Jaaa Puma Development Meet,Shamar Brown,3,GC Foster College,,,GC Foster College
16,,Open,400 Meter Dash,Event 27,52.28,Men,3,2017-01-14,Jaaa Puma Development Meet,Rovane Williams,4,Rhodes Hall High,,,Rhodes Hall
,,Open,400 Meter Dash,Event 27,52.30,Men,3,2017-01-14,Jaaa Puma Development Meet,Troy Evans,5,MVP Track Club,,,MVP
,,Open,400 Meter Dash,Event 27,52.45,Men,3,2017-01-14,Jaaa Puma Development Meet,Eric Mckenzie,6,UTECH Track,,,Utec
,,Open,400 Meter Dash,Event 27,52.53,Men,2,2017-01-14,Jaaa Puma Development Meet,Hujaye Cornwall,7,GC Foster College,,,GC Foster College
,,Open,400 Meter Dash,Event 27,52.77,Men,2,2017-01-14,Jaaa Puma Development Meet,Glenville James,8,GC Foster College,,,GC Foster College
,,Open,400 Meter Dash,Event 27,52.86,Men,1,2017-01-14,Jaaa Puma Development Meet,Thome Fearon,9,UTECH Track,,,Utec
,,Open,400 Meter Dash,Event 27,52.89,Men,1,2017-01-14,Jaaa Puma Development Meet,Raymone Campbell,10,GC Foster College,,,GC Foster College
,,Open,400 Meter Dash,Event 27,53.31,Men,3,2017-01-14,Jaaa Puma Development Meet,Keino Hewitt,11,UTECH Track,,,Utec
,,Open,400 Meter Dash,Event 27,54.20,Men,3,2017-01-14,Jaaa Puma Development Meet,Sanjai Brown,12,UTECH Track,,,Utec
20,,Open,400 Meter Dash,Event 27,54.22,Men,2,2017-01-14,Jaaa Puma Development Meet,Delon Dixon,13,Knox Com Col,,,Knox Com Col
22,,Open,400 Meter Dash,Event 27,54.39,Men,1,2017-01-14,Jaaa Puma Development Meet,Orane Thompson,14,Sbcs,,,Sbcs
17,,Open,400 Meter Dash,Event 27,54.94,Men,3,2017-01-14,Jaaa Puma Development Meet,Andre Foster,15,Knox Com Col,,,Knox Com Col
18,,Open,400 Meter Dash,Event 27,55.00,Men,1,2017-01-14,Jaaa Puma Development Meet,Barrington Mitchell,16,Knox Com Col,,,Knox Com Col
18,,Open,400 Meter Dash,Event 27,55.41,Men,1,2017-01-14,Jaaa Puma Development Meet,Anthony Nelson,17,Church Teachers,,,Church Teachers
,,Open,400 Meter Dash,Event 27,56.20,Men,2,2017-01-14,Jaaa Puma Development Meet,Okeem Powell,18,GC Foster College,,,GC Foster College
21,,Open,400 Meter Dash,Event 27,57.12,Men,2,2017-01-14,Jaaa Puma Development Meet,David Minto,19,Unattached,,,Unattached
,,Open,400 Meter Dash,Event 27,1:02.61,Men,2,2017-01-14,Jaaa Puma Development Meet,Glenmore Biggs,20,MVP Track Club,,,MVP
,,Open,4X800 Meter Relay,Event 32,8:28.47,Boys,None,2017-01-14,Jaaa Puma Development Meet,,1,Kingston College,,,Kingston College 
